"","station","valid","altimeter","Date","Time","interval","baropressure_inHg","baropressure_kPa","baropressure_kPa_chk","equivalent_ft","equivalent_m"
"17907","SBA",2025-08-12 04:40:00,29.88,2025-08-12,04:40:00,"40",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"17908","SBA",2025-08-12 04:45:00,29.88,2025-08-12,04:45:00,"45",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"17909","SBA",2025-08-12 04:50:00,29.88,2025-08-12,04:50:00,"50",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"17910","SBA",2025-08-12 05:00:00,29.88,2025-08-12,05:00:00,"00",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"17911","SBA",2025-08-12 05:10:00,29.88,2025-08-12,05:10:00,"10",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"17912","SBA",2025-08-12 05:15:00,29.88,2025-08-12,05:15:00,"15",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"17913","SBA",2025-08-12 05:20:00,29.88,2025-08-12,05:20:00,"20",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"17914","SBA",2025-08-12 05:30:00,29.88,2025-08-12,05:30:00,"30",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"17915","SBA",2025-08-12 05:40:00,29.89,2025-08-12,05:40:00,"40",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"17916","SBA",2025-08-12 05:45:00,29.89,2025-08-12,05:45:00,"45",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"17917","SBA",2025-08-12 05:50:00,29.89,2025-08-12,05:50:00,"50",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"17918","SBA",2025-08-12 06:00:00,29.89,2025-08-12,06:00:00,"00",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"17919","SBA",2025-08-12 06:10:00,29.89,2025-08-12,06:10:00,"10",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"17920","SBA",2025-08-12 06:15:00,29.89,2025-08-12,06:15:00,"15",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"17921","SBA",2025-08-12 06:20:00,29.89,2025-08-12,06:20:00,"20",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"17922","SBA",2025-08-12 06:30:00,29.89,2025-08-12,06:30:00,"30",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"17923","SBA",2025-08-12 06:40:00,29.89,2025-08-12,06:40:00,"40",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"17924","SBA",2025-08-12 06:45:00,29.89,2025-08-12,06:45:00,"45",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"17925","SBA",2025-08-12 06:50:00,29.9,2025-08-12,06:50:00,"50",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"17926","SBA",2025-08-12 07:00:00,29.9,2025-08-12,07:00:00,"00",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"17927","SBA",2025-08-12 07:10:00,29.9,2025-08-12,07:10:00,"10",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"17928","SBA",2025-08-12 07:15:00,29.9,2025-08-12,07:15:00,"15",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"17929","SBA",2025-08-12 07:20:00,29.9,2025-08-12,07:20:00,"20",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"17930","SBA",2025-08-12 07:30:00,29.91,2025-08-12,07:30:00,"30",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17931","SBA",2025-08-12 07:40:00,29.91,2025-08-12,07:40:00,"40",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17932","SBA",2025-08-12 07:45:00,29.91,2025-08-12,07:45:00,"45",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17933","SBA",2025-08-12 07:50:00,29.92,2025-08-12,07:50:00,"50",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"17934","SBA",2025-08-12 08:00:00,29.92,2025-08-12,08:00:00,"00",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"17935","SBA",2025-08-12 08:10:00,29.92,2025-08-12,08:10:00,"10",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"17936","SBA",2025-08-12 08:15:00,29.92,2025-08-12,08:15:00,"15",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"17937","SBA",2025-08-12 08:20:00,29.92,2025-08-12,08:20:00,"20",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"17938","SBA",2025-08-12 08:30:00,29.93,2025-08-12,08:30:00,"30",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17939","SBA",2025-08-12 08:40:00,29.92,2025-08-12,08:40:00,"40",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"17940","SBA",2025-08-12 08:45:00,29.93,2025-08-12,08:45:00,"45",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17941","SBA",2025-08-12 08:50:00,29.93,2025-08-12,08:50:00,"50",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17942","SBA",2025-08-12 09:00:00,29.93,2025-08-12,09:00:00,"00",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17943","SBA",2025-08-12 09:10:00,29.93,2025-08-12,09:10:00,"10",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17944","SBA",2025-08-12 09:15:00,29.93,2025-08-12,09:15:00,"15",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17945","SBA",2025-08-12 09:20:00,29.93,2025-08-12,09:20:00,"20",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17946","SBA",2025-08-12 09:30:00,29.93,2025-08-12,09:30:00,"30",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17947","SBA",2025-08-12 09:40:00,29.93,2025-08-12,09:40:00,"40",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17948","SBA",2025-08-12 09:45:00,29.93,2025-08-12,09:45:00,"45",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17949","SBA",2025-08-12 10:00:00,29.94,2025-08-12,10:00:00,"00",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"17950","SBA",2025-08-12 10:10:00,29.94,2025-08-12,10:10:00,"10",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"17951","SBA",2025-08-12 10:15:00,29.94,2025-08-12,10:15:00,"15",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"17952","SBA",2025-08-12 10:20:00,29.94,2025-08-12,10:20:00,"20",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"17953","SBA",2025-08-12 10:30:00,29.95,2025-08-12,10:30:00,"30",29.939342882515,101.38629134392,101.386261404577,33.9190879279825,10.3385629009222
"17954","SBA",2025-08-12 10:40:00,29.95,2025-08-12,10:40:00,"40",29.939342882515,101.38629134392,101.386261404577,33.9190879279825,10.3385629009222
"17955","SBA",2025-08-12 10:45:00,29.95,2025-08-12,10:45:00,"45",29.939342882515,101.38629134392,101.386261404577,33.9190879279825,10.3385629009222
"17956","SBA",2025-08-12 10:50:00,29.96,2025-08-12,10:50:00,"50",29.949339324212,101.420143194118,101.420113244779,33.9304131660219,10.3420148417906
"17957","SBA",2025-08-12 11:00:00,29.96,2025-08-12,11:00:00,"00",29.949339324212,101.420143194118,101.420113244779,33.9304131660219,10.3420148417906
"17958","SBA",2025-08-12 11:10:00,29.96,2025-08-12,11:10:00,"10",29.949339324212,101.420143194118,101.420113244779,33.9304131660219,10.3420148417906
"17959","SBA",2025-08-12 11:15:00,29.96,2025-08-12,11:15:00,"15",29.949339324212,101.420143194118,101.420113244779,33.9304131660219,10.3420148417906
"17960","SBA",2025-08-12 11:20:00,29.96,2025-08-12,11:20:00,"20",29.949339324212,101.420143194118,101.420113244779,33.9304131660219,10.3420148417906
"17961","SBA",2025-08-12 11:30:00,29.96,2025-08-12,11:30:00,"30",29.949339324212,101.420143194118,101.420113244779,33.9304131660219,10.3420148417906
"17962","SBA",2025-08-12 11:40:00,29.96,2025-08-12,11:40:00,"40",29.949339324212,101.420143194118,101.420113244779,33.9304131660219,10.3420148417906
"17963","SBA",2025-08-12 11:45:00,29.96,2025-08-12,11:45:00,"45",29.949339324212,101.420143194118,101.420113244779,33.9304131660219,10.3420148417906
"17964","SBA",2025-08-12 11:50:00,29.96,2025-08-12,11:50:00,"50",29.949339324212,101.420143194118,101.420113244779,33.9304131660219,10.3420148417906
"17965","SBA",2025-08-12 12:00:00,29.96,2025-08-12,12:00:00,"00",29.949339324212,101.420143194118,101.420113244779,33.9304131660219,10.3420148417906
"17966","SBA",2025-08-12 12:10:00,29.95,2025-08-12,12:10:00,"10",29.939342882515,101.38629134392,101.386261404577,33.9190879279825,10.3385629009222
"17967","SBA",2025-08-12 12:15:00,29.95,2025-08-12,12:15:00,"15",29.939342882515,101.38629134392,101.386261404577,33.9190879279825,10.3385629009222
"17968","SBA",2025-08-12 12:20:00,29.95,2025-08-12,12:20:00,"20",29.939342882515,101.38629134392,101.386261404577,33.9190879279825,10.3385629009222
"17969","SBA",2025-08-12 12:30:00,29.94,2025-08-12,12:30:00,"30",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"17970","SBA",2025-08-12 12:40:00,29.95,2025-08-12,12:40:00,"40",29.939342882515,101.38629134392,101.386261404577,33.9190879279825,10.3385629009222
"17971","SBA",2025-08-12 12:45:00,29.95,2025-08-12,12:45:00,"45",29.939342882515,101.38629134392,101.386261404577,33.9190879279825,10.3385629009222
"17972","SBA",2025-08-12 12:50:00,29.95,2025-08-12,12:50:00,"50",29.939342882515,101.38629134392,101.386261404577,33.9190879279825,10.3385629009222
"17973","SBA",2025-08-12 13:00:00,29.95,2025-08-12,13:00:00,"00",29.939342882515,101.38629134392,101.386261404577,33.9190879279825,10.3385629009222
"17974","SBA",2025-08-12 13:10:00,29.94,2025-08-12,13:10:00,"10",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"17975","SBA",2025-08-12 13:15:00,29.94,2025-08-12,13:15:00,"15",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"17976","SBA",2025-08-12 13:20:00,29.94,2025-08-12,13:20:00,"20",29.929346440818,101.352439493722,101.352409564375,33.9077626899431,10.3351109600538
"17977","SBA",2025-08-12 13:40:00,29.93,2025-08-12,13:40:00,"40",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17978","SBA",2025-08-12 13:45:00,29.93,2025-08-12,13:45:00,"45",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17979","SBA",2025-08-12 13:50:00,29.93,2025-08-12,13:50:00,"50",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17980","SBA",2025-08-12 14:00:00,29.93,2025-08-12,14:00:00,"00",29.919349999121,101.318587643523,101.318557724173,33.8964374519037,10.3316590191854
"17981","SBA",2025-08-12 14:10:00,29.92,2025-08-12,14:10:00,"10",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"17982","SBA",2025-08-12 14:15:00,29.92,2025-08-12,14:15:00,"15",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"17983","SBA",2025-08-12 14:20:00,29.92,2025-08-12,14:20:00,"20",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"17984","SBA",2025-08-12 14:30:00,29.92,2025-08-12,14:30:00,"30",29.909353557424,101.284735793325,101.284705883971,33.8851122138643,10.3282070783169
"17985","SBA",2025-08-12 14:40:00,29.91,2025-08-12,14:40:00,"40",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17986","SBA",2025-08-12 14:45:00,29.91,2025-08-12,14:45:00,"45",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17987","SBA",2025-08-12 14:50:00,29.91,2025-08-12,14:50:00,"50",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17988","SBA",2025-08-12 15:00:00,29.91,2025-08-12,15:00:00,"00",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17989","SBA",2025-08-12 15:10:00,29.91,2025-08-12,15:10:00,"10",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17990","SBA",2025-08-12 15:15:00,29.91,2025-08-12,15:15:00,"15",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17991","SBA",2025-08-12 15:20:00,29.91,2025-08-12,15:20:00,"20",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17992","SBA",2025-08-12 15:30:00,29.91,2025-08-12,15:30:00,"30",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17993","SBA",2025-08-12 15:40:00,29.91,2025-08-12,15:40:00,"40",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17994","SBA",2025-08-12 15:45:00,29.91,2025-08-12,15:45:00,"45",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17995","SBA",2025-08-12 15:50:00,29.91,2025-08-12,15:50:00,"50",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17996","SBA",2025-08-12 16:00:00,29.91,2025-08-12,16:00:00,"00",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"17997","SBA",2025-08-12 16:10:00,29.9,2025-08-12,16:10:00,"10",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"17998","SBA",2025-08-12 16:15:00,29.9,2025-08-12,16:15:00,"15",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"17999","SBA",2025-08-12 16:20:00,29.9,2025-08-12,16:20:00,"20",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18000","SBA",2025-08-12 16:30:00,29.9,2025-08-12,16:30:00,"30",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18001","SBA",2025-08-12 16:40:00,29.9,2025-08-12,16:40:00,"40",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18002","SBA",2025-08-12 16:45:00,29.9,2025-08-12,16:45:00,"45",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18003","SBA",2025-08-12 16:50:00,29.9,2025-08-12,16:50:00,"50",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18004","SBA",2025-08-12 17:00:00,29.89,2025-08-12,17:00:00,"00",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18005","SBA",2025-08-12 17:10:00,29.89,2025-08-12,17:10:00,"10",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18006","SBA",2025-08-12 17:15:00,29.89,2025-08-12,17:15:00,"15",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18007","SBA",2025-08-12 17:20:00,29.88,2025-08-12,17:20:00,"20",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18008","SBA",2025-08-12 17:30:00,29.88,2025-08-12,17:30:00,"30",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18009","SBA",2025-08-12 17:40:00,29.88,2025-08-12,17:40:00,"40",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18010","SBA",2025-08-12 17:45:00,29.88,2025-08-12,17:45:00,"45",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18011","SBA",2025-08-12 17:50:00,29.88,2025-08-12,17:50:00,"50",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18012","SBA",2025-08-12 18:00:00,29.88,2025-08-12,18:00:00,"00",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18013","SBA",2025-08-12 18:10:00,29.87,2025-08-12,18:10:00,"10",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18014","SBA",2025-08-12 18:15:00,29.87,2025-08-12,18:15:00,"15",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18015","SBA",2025-08-12 18:20:00,29.87,2025-08-12,18:20:00,"20",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18016","SBA",2025-08-12 18:30:00,29.87,2025-08-12,18:30:00,"30",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18017","SBA",2025-08-12 18:40:00,29.87,2025-08-12,18:40:00,"40",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18018","SBA",2025-08-12 18:45:00,29.87,2025-08-12,18:45:00,"45",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18019","SBA",2025-08-12 18:50:00,29.87,2025-08-12,18:50:00,"50",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18020","SBA",2025-08-12 19:00:00,29.87,2025-08-12,19:00:00,"00",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18021","SBA",2025-08-12 19:10:00,29.87,2025-08-12,19:10:00,"10",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18022","SBA",2025-08-12 19:15:00,29.87,2025-08-12,19:15:00,"15",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18023","SBA",2025-08-12 19:20:00,29.87,2025-08-12,19:20:00,"20",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18024","SBA",2025-08-12 19:30:00,29.87,2025-08-12,19:30:00,"30",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18025","SBA",2025-08-12 19:40:00,29.87,2025-08-12,19:40:00,"40",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18026","SBA",2025-08-12 19:45:00,29.87,2025-08-12,19:45:00,"45",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18027","SBA",2025-08-12 19:50:00,29.87,2025-08-12,19:50:00,"50",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18028","SBA",2025-08-12 20:00:00,29.87,2025-08-12,20:00:00,"00",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18029","SBA",2025-08-12 20:10:00,29.88,2025-08-12,20:10:00,"10",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18030","SBA",2025-08-12 20:15:00,29.88,2025-08-12,20:15:00,"15",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18031","SBA",2025-08-12 20:20:00,29.87,2025-08-12,20:20:00,"20",29.859371348939,101.115476542334,101.115446682962,33.8284860236673,10.3109473739748
"18032","SBA",2025-08-12 20:30:00,29.88,2025-08-12,20:30:00,"30",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18033","SBA",2025-08-12 20:40:00,29.88,2025-08-12,20:40:00,"40",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18034","SBA",2025-08-12 20:45:00,29.88,2025-08-12,20:45:00,"45",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18035","SBA",2025-08-12 20:50:00,29.88,2025-08-12,20:50:00,"50",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18036","SBA",2025-08-12 21:00:00,29.88,2025-08-12,21:00:00,"00",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18037","SBA",2025-08-12 21:10:00,29.88,2025-08-12,21:10:00,"10",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18038","SBA",2025-08-12 21:15:00,29.88,2025-08-12,21:15:00,"15",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18039","SBA",2025-08-12 21:20:00,29.88,2025-08-12,21:20:00,"20",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18040","SBA",2025-08-12 21:30:00,29.88,2025-08-12,21:30:00,"30",29.869367790636,101.149328392532,101.149298523164,33.8398112617067,10.3143993148433
"18041","SBA",2025-08-12 21:40:00,29.89,2025-08-12,21:40:00,"40",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18042","SBA",2025-08-12 21:45:00,29.89,2025-08-12,21:45:00,"45",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18043","SBA",2025-08-12 21:50:00,29.89,2025-08-12,21:50:00,"50",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18044","SBA",2025-08-12 22:00:00,29.89,2025-08-12,22:00:00,"00",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18045","SBA",2025-08-12 22:10:00,29.89,2025-08-12,22:10:00,"10",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18046","SBA",2025-08-12 22:15:00,29.89,2025-08-12,22:15:00,"15",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18047","SBA",2025-08-12 22:20:00,29.89,2025-08-12,22:20:00,"20",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18048","SBA",2025-08-12 22:30:00,29.89,2025-08-12,22:30:00,"30",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18049","SBA",2025-08-12 22:40:00,29.89,2025-08-12,22:40:00,"40",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18050","SBA",2025-08-12 22:45:00,29.89,2025-08-12,22:45:00,"45",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18051","SBA",2025-08-12 22:50:00,29.89,2025-08-12,22:50:00,"50",29.879364232333,101.18318024273,101.183150363366,33.8511364997461,10.3178512557117
"18052","SBA",2025-08-12 23:00:00,29.9,2025-08-12,23:00:00,"00",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18053","SBA",2025-08-12 23:10:00,29.9,2025-08-12,23:10:00,"10",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18054","SBA",2025-08-12 23:15:00,29.9,2025-08-12,23:15:00,"15",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18055","SBA",2025-08-12 23:20:00,29.9,2025-08-12,23:20:00,"20",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18056","SBA",2025-08-12 23:30:00,29.9,2025-08-12,23:30:00,"30",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18057","SBA",2025-08-12 23:40:00,29.9,2025-08-12,23:40:00,"40",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18058","SBA",2025-08-12 23:45:00,29.9,2025-08-12,23:45:00,"45",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18059","SBA",2025-08-12 23:50:00,29.9,2025-08-12,23:50:00,"50",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18060","SBA",2025-08-13,29.9,2025-08-13,00:00:00,"00",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18061","SBA",2025-08-13 00:10:00,29.9,2025-08-13,00:10:00,"10",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18062","SBA",2025-08-13 00:15:00,29.9,2025-08-13,00:15:00,"15",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18063","SBA",2025-08-13 00:20:00,29.9,2025-08-13,00:20:00,"20",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18064","SBA",2025-08-13 00:30:00,29.9,2025-08-13,00:30:00,"30",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18065","SBA",2025-08-13 00:40:00,29.91,2025-08-13,00:40:00,"40",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"18066","SBA",2025-08-13 00:45:00,29.91,2025-08-13,00:45:00,"45",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"18067","SBA",2025-08-13 00:50:00,29.91,2025-08-13,00:50:00,"50",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"18068","SBA",2025-08-13 01:00:00,29.91,2025-08-13,01:00:00,"00",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"18069","SBA",2025-08-13 01:10:00,29.9,2025-08-13,01:10:00,"10",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18070","SBA",2025-08-13 01:15:00,29.9,2025-08-13,01:15:00,"15",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18071","SBA",2025-08-13 01:20:00,29.9,2025-08-13,01:20:00,"20",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18072","SBA",2025-08-13 01:30:00,29.9,2025-08-13,01:30:00,"30",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18073","SBA",2025-08-13 01:40:00,29.91,2025-08-13,01:40:00,"40",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"18074","SBA",2025-08-13 01:45:00,29.9,2025-08-13,01:45:00,"45",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18075","SBA",2025-08-13 01:50:00,29.91,2025-08-13,01:50:00,"50",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
"18076","SBA",2025-08-13 02:00:00,29.9,2025-08-13,02:00:00,"00",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18077","SBA",2025-08-13 02:10:00,29.9,2025-08-13,02:10:00,"10",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18078","SBA",2025-08-13 02:15:00,29.9,2025-08-13,02:15:00,"15",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18079","SBA",2025-08-13 02:20:00,29.9,2025-08-13,02:20:00,"20",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18080","SBA",2025-08-13 02:30:00,29.9,2025-08-13,02:30:00,"30",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18081","SBA",2025-08-13 02:40:00,29.9,2025-08-13,02:40:00,"40",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18082","SBA",2025-08-13 02:45:00,29.9,2025-08-13,02:45:00,"45",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18083","SBA",2025-08-13 02:50:00,29.9,2025-08-13,02:50:00,"50",29.88936067403,101.217032092928,101.217002203568,33.8624617377855,10.3213031965801
"18084","SBA",2025-08-13 03:00:00,29.91,2025-08-13,03:00:00,"00",29.899357115727,101.250883943127,101.25085404377,33.8737869758249,10.3247551374485
